payment_id,customer_id,staff_id,rental_id,amount,payment_date
13348,495,1,10783,4.99,2005-08-01 21:23:37.000
13349,495,1,12782,5.99,2005-08-18 23:56:23.000
13350,495,2,12837,0.99,2005-08-19 01:51:09.000
13351,495,2,13205,3.99,2005-08-19 15:05:26.000
13352,495,2,13445,2.99,2005-08-20 00:05:33.000
13353,495,2,13818,4.99,2005-08-20 13:20:09.000
13354,495,1,15984,2.99,2005-08-23 20:16:27.000
13355,495,2,13753,0.99,2006-02-14 15:16:03.000
13356,496,2,322,4.99,2005-05-27 00:47:35.000
13357,496,2,966,0.99,2005-05-30 19:00:37.000
13358,496,1,2567,2.99,2005-06-19 04:04:46.000
13359,496,2,3569,3.99,2005-07-06 03:17:23.000
13360,496,1,4070,2.99,2005-07-07 04:37:09.000
13361,496,1,4261,4.99,2005-07-07 14:23:56.000
13362,496,1,4269,0.99,2005-07-07 14:38:33.000
13363,496,1,5559,5.99,2005-07-10 03:13:07.000
13364,496,2,5949,4.99,2005-07-10 23:13:00.000
13365,496,1,7133,2.99,2005-07-27 06:29:23.000
13366,496,2,8221,2.99,2005-07-28 23:47:19.000
13367,496,1,11060,7.99,2005-08-02 06:48:18.000
13368,496,2,11448,4.99,2005-08-02 20:44:33.000
13369,496,1,11893,3.99,2005-08-17 15:13:29.000
13370,496,2,12605,4.99,2005-08-18 16:59:37.000
13371,496,1,13569,5.99,2005-08-20 05:02:59.000
13372,496,2,14013,6.99,2005-08-20 20:42:50.000
13373,496,1,14332,7.99,2005-08-21 08:30:43.000
13374,496,1,14348,0.99,2005-08-21 08:54:26.000
13375,496,2,15750,2.99,2005-08-23 12:36:05.000
13376,496,1,13182,2.99,2006-02-14 15:16:03.000
13377,497,1,1100,7.99,2005-05-31 14:03:21.000
13378,497,2,2180,8.99,2005-06-18 00:47:43.000
13379,497,1,2298,5.99,2005-06-18 08:18:29.000
13380,497,1,2406,2.99,2005-06-18 16:39:37.000
13381,497,2,2818,4.99,2005-06-19 20:05:52.000
13382,497,1,3696,2.99,2005-07-06 10:04:55.000
13383,497,2,4218,7.99,2005-07-07 12:10:24.000
13384,497,1,4516,4.99,2005-07-08 02:43:41.000
13385,497,1,4578,0.99,2005-07-08 06:00:17.000
13386,497,2,4795,0.99,2005-07-08 16:32:54.000
13387,497,1,5030,4.99,2005-07-09 02:35:43.000
13388,497,1,5239,4.99,2005-07-09 13:12:35.000
13389,497,2,7603,2.99,2005-07-27 23:54:44.000
13390,497,2,8011,2.99,2005-07-28 15:26:39.000
13391,497,1,8150,6.99,2005-07-28 20:50:41.000
13392,497,2,8813,6.99,2005-07-29 21:47:55.000
13393,497,2,8867,4.99,2005-07-30 00:02:18.000
13394,497,1,9273,9.99,2005-07-30 15:05:36.000
13395,497,2,9850,4.99,2005-07-31 12:46:52.000
13396,497,2,10760,7.99,2005-08-01 20:25:20.000
13397,497,1,12123,0.99,2005-08-17 23:22:18.000
13398,497,1,13159,4.99,2005-08-19 13:19:59.000
13399,497,1,13289,2.99,2005-08-19 18:31:30.000
13400,497,2,14134,0.99,2005-08-21 01:45:54.000
13401,497,1,15362,5.99,2005-08-22 21:40:20.000
13402,497,2,15633,0.99,2005-08-23 07:31:10.000
13403,497,1,15919,0.99,2005-08-23 18:01:31.000
13404,497,1,12698,4.99,2006-02-14 15:16:03.000
13405,498,2,49,2.99,2005-05-25 06:39:35.000
13406,498,1,429,8.99,2005-05-27 16:21:26.000
13407,498,2,718,2.99,2005-05-29 04:52:23.000
13408,498,1,1253,6.99,2005-06-15 06:06:33.000
13409,498,1,1782,2.99,2005-06-16 19:21:12.000
13410,498,1,2344,2.99,2005-06-18 12:01:47.000
13411,498,1,2449,4.99,2005-06-18 19:18:36.000
13412,498,1,3098,0.99,2005-06-20 16:37:01.000
13413,498,2,3360,0.99,2005-06-21 12:12:41.000
13414,498,2,3828,0.99,2005-07-06 15:57:30.000
13415,498,2,3856,2.99,2005-07-06 17:04:46.000
13416,498,1,4311,4.99,2005-07-07 17:31:14.000
13417,498,2,4972,2.99,2005-07-08 23:56:09.000
13418,498,1,5286,2.99,2005-07-09 15:11:41.000
13419,498,2,5884,0.99,2005-07-10 19:31:38.000
13420,498,1,6058,2.99,2005-07-11 04:03:51.000
13421,498,1,6088,1.99,2005-07-11 05:40:35.000
13422,498,1,7285,4.99,2005-07-27 12:14:06.000
13423,498,1,7286,6.99,2005-07-27 12:23:49.000
13424,498,1,7341,4.99,2005-07-27 14:23:55.000
13425,498,2,8020,4.99,2005-07-28 15:43:32.000
13426,498,1,8229,2.99,2005-07-29 00:09:08.000
13427,498,2,9021,0.99,2005-07-30 05:34:24.000
13428,498,2,9689,4.99,2005-07-31 07:00:08.000
13429,498,1,10225,0.99,2005-08-01 01:38:40.000
13430,498,1,11455,6.99,2005-08-02 21:07:06.000
13431,498,1,12893,2.99,2005-08-19 03:46:43.000
13432,499,2,89,2.99,2005-05-25 14:28:29.000
13433,499,1,1355,2.99,2005-06-15 13:13:59.000
13434,499,2,1526,4.99,2005-06-16 00:27:51.000
13435,499,2,1830,4.99,2005-06-16 22:18:43.000
13436,499,2,3241,1.99,2005-06-21 02:54:32.000
13437,499,1,3794,4.99,2005-07-06 14:35:26.000
13438,499,1,5022,2.99,2005-07-09 02:10:54.000
13439,499,2,5392,2.99,2005-07-09 19:32:30.000
13440,499,2,5427,3.99,2005-07-09 21:12:26.000
13441,499,1,5956,4.99,2005-07-10 23:23:08.000
13442,499,2,6723,4.99,2005-07-12 13:44:57.000
13443,499,1,7800,0.99,2005-07-28 07:50:59.000
13444,499,1,7831,0.99,2005-07-28 08:44:21.000
13445,499,1,7898,6.99,2005-07-28 11:08:22.000
13446,499,2,8130,4.99,2005-07-28 19:48:15.000
13447,499,1,8770,3.99,2005-07-29 19:53:50.000
13448,499,1,9588,0.99,2005-07-31 03:13:13.000
13449,499,2,10333,0.99,2005-08-01 04:58:32.000
13450,499,2,10497,2.99,2005-08-01 10:55:59.000
13451,499,1,11513,7.99,2005-08-16 23:51:33.000
13452,499,2,11606,0.99,2005-08-17 03:32:43.000
13453,499,2,11978,4.99,2005-08-17 18:02:10.000
13454,499,1,12004,8.99,2005-08-17 18:56:53.000
13455,499,1,12354,7.99,2005-08-18 07:34:07.000
13456,499,1,12436,3.99,2005-08-18 10:41:05.000
13457,499,1,12587,1.99,2005-08-18 16:03:13.000
13458,499,2,12947,4.99,2005-08-19 05:54:21.000
13459,499,2,13822,3.99,2005-08-20 13:39:28.000
13460,499,1,14858,3.99,2005-08-22 02:46:18.000
13461,499,1,15587,7.99,2005-08-23 06:00:28.000
13462,500,1,112,8.99,2005-05-25 18:57:24.000
13463,500,1,389,8.99,2005-05-27 10:45:41.000
13464,500,1,610,0.99,2005-05-28 15:15:25.000
13465,500,1,1375,5.99,2005-06-15 14:54:56.000
13466,500,2,1388,5.99,2005-06-15 15:48:41.000
13467,500,2,2189,3.99,2005-06-18 01:20:26.000
13468,500,2,2526,6.99,2005-06-19 01:03:07.000
13469,500,1,2996,2.99,2005-06-20 09:20:29.000
13470,500,2,3926,4.99,2005-07-06 20:42:35.000
13471,500,1,4561,0.99,2005-07-08 05:02:43.000
13472,500,2,4790,4.99,2005-07-08 16:25:27.000
13473,500,2,6018,4.99,2005-07-11 02:06:36.000
13474,500,2,6187,2.99,2005-07-11 11:28:51.000
13475,500,2,6801,3.99,2005-07-12 17:09:08.000
13476,500,1,7857,0.99,2005-07-28 09:49:40.000
13477,500,1,7925,2.99,2005-07-28 12:10:02.000
13478,500,1,8538,6.99,2005-07-29 10:45:17.000
13479,500,1,8925,0.99,2005-07-30 02:09:14.000
13480,500,2,9290,3.99,2005-07-30 15:59:08.000
13481,500,1,10947,6.99,2005-08-02 03:23:17.000
13482,500,2,11218,1.99,2005-08-02 12:29:12.000
13483,500,1,12639,2.99,2005-08-18 18:13:05.000
13484,500,2,12813,2.99,2005-08-19 00:54:22.000
13485,500,2,13628,4.99,2005-08-20 07:03:53.000
13486,500,1,14407,0.99,2005-08-21 10:46:51.000
13487,500,1,14964,4.99,2005-08-22 06:39:24.000
13488,500,1,15584,2.99,2005-08-23 05:49:21.000
13489,500,1,15853,2.99,2005-08-23 15:54:20.000
13490,501,1,493,0.99,2005-05-28 00:34:11.000
13491,501,1,605,1.99,2005-05-28 14:39:10.000
13492,501,2,3222,5.99,2005-06-21 01:50:29.000
13493,501,1,3412,7.99,2005-06-21 16:44:31.000
13494,501,2,3541,6.99,2005-07-06 01:50:11.000
13495,501,2,3723,6.99,2005-07-06 11:12:02.000
13496,501,2,4769,2.99,2005-07-08 15:29:16.000
13497,501,2,5520,1.99,2005-07-10 01:30:41.000
13498,501,2,6095,7.99,2005-07-11 06:06:41.000
13499,501,1,7456,0.99,2005-07-27 18:34:53.000
13500,501,1,8021,2.99,2005-07-28 15:45:24.000
13501,501,2,8529,2.99,2005-07-29 10:24:31.000
13502,501,1,9359,2.99,2005-07-30 18:39:28.000
13503,501,1,10817,4.99,2005-08-01 22:51:08.000
13504,501,2,11393,4.99,2005-08-02 18:44:29.000
13505,501,1,11640,1.99,2005-08-17 04:44:33.000
13506,501,2,11799,6.99,2005-08-17 11:25:25.000
13507,501,1,12914,4.99,2005-08-19 04:25:59.000
13508,501,2,13889,0.99,2005-08-20 15:40:06.000
13509,501,1,15239,4.99,2005-08-22 17:46:17.000
13510,501,1,15699,5.99,2005-08-23 10:20:35.000
13511,502,2,258,2.99,2005-05-26 15:28:14.000
13512,502,1,861,0.99,2005-05-30 02:48:32.000
13513,502,1,893,2.99,2005-05-30 08:06:59.000
13514,502,2,965,0.99,2005-05-30 19:00:14.000
13515,502,2,1696,7.99,2005-06-16 12:50:01.000
13516,502,2,2420,0.99,2005-06-18 17:22:28.000
13517,502,1,2911,0.99,2005-06-20 03:32:37.000
13518,502,2,3614,2.99,2005-07-06 05:46:05.000
13519,502,1,4606,2.99,2005-07-08 07:05:50.000
13520,502,2,5368,5.99,2005-07-09 18:41:59.000
13521,502,2,5662,2.99,2005-07-10 07:59:24.000
13522,502,2,6414,7.99,2005-07-11 23:26:13.000
13523,502,1,6760,8.99,2005-07-12 15:16:00.000
13524,502,2,6828,2.99,2005-07-12 18:38:51.000
13525,502,2,6924,8.99,2005-07-26 22:51:53.000
13526,502,2,7213,3.99,2005-07-27 09:22:29.000
13527,502,1,7255,4.99,2005-07-27 10:49:54.000
13528,502,1,7757,4.99,2005-07-28 06:23:00.000
13529,502,1,7884,4.99,2005-07-28 10:37:24.000
13530,502,2,8034,4.99,2005-07-28 16:20:26.000
13531,502,2,9232,0.99,2005-07-30 13:43:00.000
13532,502,1,9599,4.99,2005-07-31 03:32:06.000
13533,502,2,10390,4.99,2005-08-01 06:46:48.000
13534,502,1,10938,0.99,2005-08-02 03:05:22.000
13535,502,2,11036,4.99,2005-08-02 05:56:29.000
13536,502,1,11301,0.99,2005-08-02 15:37:59.000
13537,502,1,11317,4.99,2005-08-02 16:08:52.000
13538,502,1,11435,0.99,2005-08-02 20:14:23.000
13539,502,1,11620,0.99,2005-08-17 04:06:22.000
13540,502,1,12762,4.99,2005-08-18 23:06:54.000
13541,502,1,13052,9.99,2005-08-19 09:31:42.000
13542,502,1,14411,4.99,2005-08-21 10:54:57.000
13543,502,1,15486,3.99,2005-08-23 02:05:20.000
13544,502,1,16034,3.99,2005-08-23 22:06:34.000
13545,503,2,109,1.99,2005-05-25 18:40:20.000
13546,503,1,353,5.99,2005-05-27 06:03:39.000
13547,503,1,631,2.99,2005-05-28 17:36:32.000
13548,503,1,1074,4.99,2005-05-31 10:04:42.000
13549,503,2,2108,4.99,2005-06-17 19:35:26.000
13550,503,1,2225,2.99,2005-06-18 03:35:40.000
13551,503,2,3430,0.99,2005-06-21 18:46:08.000
13552,503,2,3935,6.99,2005-07-06 21:08:29.000
13553,503,2,4570,2.99,2005-07-08 05:33:59.000
13554,503,2,5465,2.99,2005-07-09 23:01:13.000
13555,503,1,5925,6.99,2005-07-10 21:41:27.000
13556,503,1,6166,4.99,2005-07-11 10:19:05.000
13557,503,1,6529,2.99,2005-07-12 04:31:04.000
13558,503,2,6950,4.99,2005-07-26 23:45:33.000
13559,503,1,8178,2.99,2005-07-28 21:54:31.000
13560,503,2,9725,0.99,2005-07-31 08:35:18.000
13561,503,1,9974,4.99,2005-07-31 16:51:11.000
13562,503,2,11075,2.99,2005-08-02 07:24:23.000
13563,503,1,11161,1.99,2005-08-02 10:05:57.000
13564,503,1,11858,4.99,2005-08-17 13:50:31.000
13565,503,2,12370,2.99,2005-08-18 07:57:47.000
13566,503,2,12783,4.99,2005-08-19 00:01:14.000
13567,503,1,13332,2.99,2005-08-19 20:00:51.000
13568,503,1,13551,2.99,2005-08-20 04:00:30.000
13569,503,1,14823,0.99,2005-08-22 01:24:42.000
13570,503,1,14913,2.99,2005-08-22 04:52:13.000
13571,503,2,15056,4.99,2005-08-22 10:15:54.000
13572,503,2,15077,2.99,2005-08-22 11:09:18.000
13573,503,1,15588,3.99,2005-08-23 06:02:35.000
13574,503,1,15692,4.99,2005-08-23 10:00:02.000
13575,503,1,15726,2.99,2005-08-23 11:28:26.000
13576,503,1,15797,0.99,2005-08-23 14:13:47.000
13577,504,2,136,5.99,2005-05-25 22:02:30.000
13578,504,2,470,4.99,2005-05-27 21:17:08.000
13579,504,1,838,4.99,2005-05-30 00:27:57.000
13580,504,1,2720,1.99,2005-06-19 14:51:55.000
13581,504,1,2938,6.99,2005-06-20 05:17:22.000
13582,504,2,3712,9.99,2005-07-06 10:47:35.000
13583,504,1,3713,6.99,2005-07-06 10:49:30.000
13584,504,1,4329,5.99,2005-07-07 18:04:16.000
13585,504,1,4757,0.99,2005-07-08 14:36:51.000
13586,504,2,5153,6.99,2005-07-09 08:35:05.000
13587,504,2,7342,3.99,2005-07-27 14:25:17.000
13588,504,1,7567,2.99,2005-07-27 22:38:05.000
13589,504,2,7807,2.99,2005-07-28 07:58:27.000
13590,504,2,7875,1.99,2005-07-28 10:23:48.000
13591,504,2,7944,4.99,2005-07-28 12:51:22.000
13592,504,1,8393,9.99,2005-07-29 06:02:11.000
13593,504,2,10397,0.99,2005-08-01 07:11:27.000
13594,504,2,10509,3.99,2005-08-01 11:25:28.000
13595,504,2,11569,2.99,2005-08-17 01:31:04.000
13596,504,1,12769,1.99,2005-08-18 23:26:40.000
13597,504,1,13166,2.99,2005-08-19 13:36:28.000
13598,504,2,13206,2.99,2005-08-19 15:05:34.000
13599,504,2,13387,2.99,2005-08-19 21:46:10.000
13600,504,2,13859,5.99,2005-08-20 14:53:43.000
13601,504,2,15018,4.99,2005-08-22 08:52:38.000
13602,504,1,15166,6.99,2005-08-22 15:05:37.000
13603,504,1,15723,8.99,2005-08-23 11:17:26.000
13604,504,2,16022,4.99,2005-08-23 21:44:27.000
13605,505,1,159,2.99,2005-05-26 01:34:28.000
13606,505,1,645,2.99,2005-05-28 19:14:09.000
13607,505,2,1799,5.99,2005-06-16 20:17:20.000
13608,505,2,1886,4.99,2005-06-17 03:36:02.000
13609,505,1,2773,7.99,2005-06-19 18:04:18.000
13610,505,1,3137,5.99,2005-06-20 19:41:28.000
13611,505,2,4008,5.99,2005-07-07 00:26:43.000
13612,505,1,4507,6.99,2005-07-08 02:22:45.000
13613,505,2,5976,9.99,2005-07-11 00:16:35.000
13614,505,2,6292,4.99,2005-07-11 17:23:33.000
13615,505,1,6441,0.99,2005-07-12 00:27:08.000
13616,505,1,7784,4.99,2005-07-28 07:15:32.000
13617,505,2,10219,5.99,2005-08-01 01:10:33.000
13618,505,1,10896,2.99,2005-08-02 01:19:33.000
13619,505,1,11163,0.99,2005-08-02 10:08:40.000
13620,505,1,11907,2.99,2005-08-17 15:40:47.000
13621,505,2,13612,3.99,2005-08-20 06:22:08.000
13622,505,1,14398,2.99,2005-08-21 10:27:21.000
13623,505,1,14802,2.99,2005-08-22 00:48:23.000
13624,505,1,15436,4.99,2005-08-23 00:30:26.000
13625,505,2,15867,4.99,2006-02-14 15:16:03.000
13626,506,1,114,3.99,2005-05-25 19:12:42.000
13627,506,2,387,2.99,2005-05-27 10:35:27.000
13628,506,2,410,3.99,2005-05-27 14:11:22.000
13629,506,1,547,8.99,2005-05-28 07:24:28.000
13630,506,2,907,0.99,2005-05-30 10:37:27.000
13631,506,1,1042,2.99,2005-05-31 05:53:00.000
13632,506,2,1153,4.99,2005-05-31 21:36:44.000
13633,506,1,1446,6.99,2005-06-15 19:13:45.000
13634,506,1,1467,2.99,2005-06-15 20:47:10.000
13635,506,2,1565,0.99,2005-06-16 03:13:09.000
13636,506,1,2755,9.99,2005-06-19 16:56:31.000
13637,506,2,2824,6.99,2005-06-19 20:31:45.000
13638,506,2,4594,7.99,2005-07-08 06:40:06.000
13639,506,2,4640,6.99,2005-07-08 08:59:34.000
13640,506,2,4806,8.99,2005-07-08 17:01:02.000
13641,506,2,5985,0.99,2005-07-11 00:51:58.000
13642,506,1,6783,2.99,2005-07-12 16:27:56.000
13643,506,1,7020,0.99,2005-07-27 02:24:27.000
13644,506,2,8096,9.99,2005-07-28 18:32:46.000
13645,506,2,8506,0.99,2005-07-29 09:23:52.000
13646,506,2,9654,3.99,2005-07-31 05:57:42.000
13647,506,2,9972,2.99,2005-07-31 16:42:43.000
13648,506,1,10477,2.99,2005-08-01 10:04:17.000
13649,506,1,10873,4.99,2005-08-02 00:30:34.000
13650,506,2,11238,0.99,2005-08-02 13:25:50.000
13651,506,2,11781,4.99,2005-08-17 10:37:00.000
13652,506,1,12994,0.99,2005-08-19 07:26:10.000
13653,506,2,13073,2.99,2005-08-19 10:05:38.000
13654,506,2,13767,0.99,2005-08-20 11:43:36.000
13655,506,1,14074,1.99,2005-08-20 23:16:07.000
13656,506,1,14337,2.99,2005-08-21 08:34:26.000
13657,506,2,14395,6.99,2005-08-21 10:24:00.000
13658,506,2,15022,5.99,2005-08-22 08:55:43.000
13659,506,2,15572,1.99,2005-08-23 05:28:01.000
13660,506,1,15694,9.99,2005-08-23 10:02:46.000
13661,507,1,52,0.99,2005-05-25 06:51:29.000
13662,507,2,713,4.99,2005-05-29 04:10:17.000
13663,507,2,1307,4.99,2005-06-15 10:06:15.000
13664,507,1,2143,4.99,2005-06-17 21:58:13.000
13665,507,2,2283,4.99,2005-06-18 06:56:06.000
13666,507,1,3660,4.99,2005-07-06 08:07:29.000
13667,507,1,3880,2.99,2005-07-06 18:32:49.000
13668,507,2,4440,0.99,2005-07-07 23:00:58.000
13669,507,2,4455,2.99,2005-07-07 23:43:46.000
13670,507,2,4744,0.99,2005-07-08 13:43:57.000
13671,507,2,4901,2.99,2005-07-08 20:44:51.000
13672,507,1,5962,0.99,2005-07-10 23:45:22.000
13673,507,1,6351,6.99,2005-07-11 20:31:44.000
13674,507,1,6396,1.99,2005-07-11 22:31:08.000
13675,507,1,6891,2.99,2005-07-12 21:07:35.000
13676,507,2,7770,5.99,2005-07-28 06:49:35.000
13677,507,1,7970,5.99,2005-07-28 13:58:38.000
13678,507,2,8369,2.99,2005-07-29 05:15:42.000
13679,507,2,8976,2.99,2005-07-30 04:12:32.000
13680,507,1,9003,2.99,2005-07-30 05:02:52.000
13681,507,2,12071,6.99,2005-08-17 21:49:14.000
13682,507,2,12275,4.99,2005-08-18 04:42:02.000
13683,507,1,12343,4.99,2005-08-18 07:15:13.000
13684,507,2,14625,4.99,2005-08-21 18:34:21.000
13685,507,1,15394,2.99,2005-08-22 23:04:21.000
13686,508,1,369,2.99,2005-05-27 07:46:49.000
13687,508,2,921,2.99,2005-05-30 11:53:09.000
13688,508,2,1661,4.99,2005-06-16 10:12:57.000
13689,508,2,5657,9.99,2005-07-10 07:33:43.000
13690,508,2,5978,6.99,2005-07-11 00:16:54.000
13691,508,1,6101,4.99,2005-07-11 06:50:33.000
13692,508,2,6646,0.99,2005-07-12 10:41:34.000
13693,508,2,6929,8.99,2005-07-26 22:59:19.000
13694,508,1,7283,5.99,2005-07-27 12:02:41.000
13695,508,2,7322,3.99,2005-07-27 13:37:26.000
13696,508,2,7327,7.99,2005-07-27 13:53:26.000
13697,508,2,7668,2.99,2005-07-28 02:41:31.000
13698,508,2,7676,4.99,2005-07-28 02:55:27.000
13699,508,2,8191,4.99,2005-07-28 22:47:14.000
13700,508,2,9694,5.99,2005-07-31 07:13:16.000
13701,508,1,9706,2.99,2005-07-31 07:43:19.000
13702,508,2,10128,2.99,2005-07-31 21:40:04.000
13703,508,1,10746,8.99,2005-08-01 19:58:49.000
13704,508,1,11365,2.99,2005-08-02 18:00:09.000
13705,508,2,11447,6.99,2005-08-02 20:36:25.000
13706,508,1,13095,6.99,2005-08-19 10:48:10.000
13707,508,2,13201,2.99,2005-08-19 14:56:05.000
13708,508,1,15010,6.99,2005-08-22 08:30:17.000
13709,508,1,15195,4.99,2005-08-22 16:08:23.000
13710,508,1,14318,0.99,2006-02-14 15:16:03.000
13711,509,1,22,4.99,2005-05-25 02:19:23.000
13712,509,1,831,8.99,2005-05-29 22:50:25.000
13713,509,1,1267,2.99,2005-06-15 07:21:21.000
13714,509,2,2919,4.99,2005-06-20 04:10:16.000
13715,509,2,4139,1.99,2005-07-07 08:17:35.000
13716,509,2,4266,4.99,2005-07-07 14:34:50.000
13717,509,2,4832,2.99,2005-07-08 18:07:05.000
13718,509,2,5008,2.99,2005-07-09 01:31:42.000
13719,509,1,6591,5.99,2005-07-12 07:13:46.000
13720,509,1,7848,6.99,2005-07-28 09:24:31.000
13721,509,1,8114,8.99,2005-07-28 19:14:06.000
13722,509,1,8214,5.99,2005-07-28 23:37:57.000
13723,509,2,8240,0.99,2005-07-29 00:33:32.000
13724,509,1,10189,4.99,2005-08-01 00:25:00.000
13725,509,2,10988,5.99,2005-08-02 04:38:17.000
13726,509,1,11814,6.99,2005-08-17 12:09:20.000
13727,509,2,12109,4.99,2005-08-17 22:58:35.000
13728,509,2,14045,4.99,2005-08-20 21:50:11.000
13729,509,2,14994,5.99,2005-08-22 07:52:24.000
13730,509,1,15965,2.99,2005-08-23 19:46:39.000
13731,510,1,75,8.99,2005-05-25 11:13:34.000
13732,510,1,372,5.99,2005-05-27 08:13:58.000
13733,510,2,1118,4.99,2005-05-31 16:23:02.000
13734,510,2,1435,5.99,2005-06-15 18:32:30.000
13735,510,2,1757,0.99,2005-06-16 17:32:24.000
13736,510,2,1925,0.99,2005-06-17 06:16:47.000
13737,510,1,2729,8.99,2005-06-19 15:06:15.000
13738,510,2,2806,0.99,2005-06-19 19:30:48.000
13739,510,2,2817,0.99,2005-06-19 20:05:22.000
13740,510,2,3352,8.99,2005-06-21 11:26:29.000
13741,510,2,3465,5.99,2005-06-21 22:10:01.000
13742,510,2,3744,2.99,2005-07-06 12:10:02.000
13743,510,1,4014,4.99,2005-07-07 00:58:54.000
13744,510,2,5851,4.99,2005-07-10 17:40:47.000
13745,510,1,6531,1.99,2005-07-12 04:35:24.000
13746,510,1,7457,2.99,2005-07-27 18:35:17.000
13747,510,1,7678,8.99,2005-07-28 02:58:16.000
13748,510,2,7794,9.99,2005-07-28 07:28:03.000
13749,510,2,8763,3.99,2005-07-29 19:38:24.000
13750,510,1,8926,4.99,2005-07-30 02:10:31.000
13751,510,1,10131,0.99,2005-07-31 21:45:28.000
13752,510,2,10265,7.99,2005-08-01 03:05:04.000
13753,510,2,11996,4.99,2005-08-17 18:34:37.000
13754,510,1,12317,0.99,2005-08-18 06:17:06.000
13755,510,2,12406,2.99,2005-08-18 09:38:02.000
13756,510,1,15065,4.99,2005-08-22 10:46:44.000
13757,511,1,56,2.99,2005-05-25 08:28:11.000
13758,511,1,819,3.99,2005-05-29 21:00:32.000
13759,511,2,1281,2.99,2005-06-15 08:21:39.000
13760,511,1,1508,2.99,2005-06-15 22:33:24.000
13761,511,2,2966,10.99,2005-06-20 07:39:33.000
13762,511,2,3366,4.99,2005-06-21 13:03:37.000
13763,511,2,3600,4.99,2005-07-06 05:19:42.000
13764,511,1,3852,0.99,2005-07-06 16:57:49.000
13765,511,1,4482,4.99,2005-07-08 01:01:18.000
13766,511,2,5164,3.99,2005-07-09 09:03:14.000
13767,511,1,5601,0.99,2005-07-10 04:56:55.000
13768,511,2,6040,0.99,2005-07-11 03:14:26.000
13769,511,1,6320,0.99,2005-07-11 18:50:55.000
13770,511,1,8026,4.99,2005-07-28 16:05:38.000
13771,511,1,9095,0.99,2005-07-30 08:38:36.000
13772,511,1,9143,6.99,2005-07-30 10:22:11.000
13773,511,1,9760,4.99,2005-07-31 09:29:33.000
13774,511,1,10231,2.99,2005-08-01 01:50:49.000
13775,511,2,10429,2.99,2005-08-01 08:34:18.000
13776,511,2,12110,6.99,2005-08-17 22:59:46.000
13777,511,1,12920,4.99,2005-08-19 04:32:32.000
13778,511,1,14213,4.99,2005-08-21 04:30:47.000
13779,511,1,14302,6.99,2005-08-21 07:19:57.000
13780,511,1,15172,4.99,2005-08-22 15:25:33.000
13781,512,1,1176,6.99,2005-06-15 00:28:37.000
13782,512,2,2029,4.99,2005-06-17 13:10:59.000
13783,512,1,2364,2.99,2005-06-18 13:37:32.000
13784,512,1,4752,5.99,2005-07-08 14:15:20.000
13785,512,1,4799,0.99,2005-07-08 16:49:27.000
13786,512,1,5064,6.99,2005-07-09 04:38:51.000
13787,512,2,5813,3.99,2005-07-10 15:34:37.000
13788,512,1,7219,2.99,2005-07-27 09:35:36.000
13789,512,1,7507,0.99,2005-07-27 20:31:48.000
13790,512,1,7715,6.99,2005-07-28 04:32:38.000
13791,512,2,8868,4.99,2005-07-30 00:02:26.000
13792,512,1,9055,2.99,2005-07-30 07:13:07.000
13793,512,2,10232,4.99,2005-08-01 01:50:55.000
13794,512,2,10670,3.99,2005-08-01 17:07:16.000
13795,512,2,11818,9.99,2005-08-17 12:22:04.000
13796,512,2,12957,8.99,2005-08-19 06:12:44.000
13797,512,2,13156,4.99,2005-08-19 13:10:42.000
13798,512,2,13771,0.99,2005-08-20 11:47:21.000
13799,512,1,14288,4.99,2005-08-21 06:57:34.000
13800,512,1,14870,2.99,2005-08-22 03:23:20.000
13801,512,1,15153,2.99,2005-08-22 14:26:01.000
13802,512,2,15265,3.99,2005-08-22 18:35:59.000
13803,512,1,15317,3.99,2005-08-22 20:14:13.000
13804,512,2,15733,4.99,2005-08-23 11:37:32.000
13805,512,2,15990,4.99,2005-08-23 20:25:11.000
13806,512,1,12786,0.99,2006-02-14 15:16:03.000
13807,513,2,993,4.99,2005-05-30 23:54:19.000
13808,513,1,1607,2.99,2005-06-16 06:25:35.000
13809,513,2,2290,7.99,2005-06-18 07:34:37.000
13810,513,2,2737,1.99,2005-06-19 15:48:33.000
13811,513,2,3872,0.99,2005-07-06 18:00:19.000
13812,513,2,4055,2.99,2005-07-07 03:49:13.000
13813,513,2,4178,4.99,2005-07-07 10:14:31.000
13814,513,2,4220,4.99,2005-07-07 12:12:36.000
13815,513,1,5741,7.99,2005-07-10 11:55:40.000
13816,513,1,6027,4.99,2005-07-11 02:26:29.000
13817,513,1,7655,0.99,2005-07-28 02:01:11.000
13818,513,2,8320,4.99,2005-07-29 03:49:58.000
13819,513,1,8350,4.99,2005-07-29 04:50:39.000
13820,513,2,8683,9.99,2005-07-29 16:15:43.000
13821,513,1,8798,5.99,2005-07-29 21:15:38.000
13822,513,2,9862,2.99,2005-07-31 13:05:03.000
13823,513,1,10012,3.99,2005-07-31 18:06:06.000
13824,513,2,11081,2.99,2005-08-02 07:30:14.000
13825,513,1,11165,2.99,2005-08-02 10:12:17.000
13826,513,1,11407,3.99,2005-08-02 19:18:43.000
13827,513,1,11755,3.99,2005-08-17 09:15:35.000
13828,513,1,12559,5.99,2005-08-18 14:53:58.000
13829,513,2,12784,2.99,2005-08-19 00:02:46.000
13830,513,2,12807,4.99,2005-08-19 00:38:46.000
